OrderID,OrderDate,CustomerName,Product,Category,Quantity,Price,City,State,PaymentMethod
100410,2025-05-13,Amit,Iphone,Electronics,3.0,999.5,Mumbai,Maharashtra,Unknown
100432,2024-01-16,Priya,Headphones,Electronics,1.0,1500.0,Unknown,Unknown,Card
100440,2024-03-17,Unknown,Bottle,Home,3.0,999.5,Unknown,Unknown,Unknown
100445,2024-06-30,John,Bottle,Home,1.0,999.5,Unknown,Unknown,Cash
100450,2024-10-22,Priya,Laptop,Electronics,2.0,999.5,Guwahati,Assam,UPI
100461,2024-11-07,  Rahul  ,Laptop,Electronics,4.0,999.5,Mumbai,Maharashtra,Card
100465,2025-02-20,John,Desk,Furniture,1.0,199.99,Bengaluru,Karnataka,Cash
100485,2024-10-28,  Rahul  ,Laptop,Electronics,4.0,1500.0,Bengaluru,Karnataka,UPI
100500,2024-08-26,Unknown,Iphone,Electronics,1.0,49.0,Guwahati,Assam,Cash
100503,2025-03-28,Priya,Headphones,Electronics,3.0,999.5,Mumbai,Maharashtra,Cash
100508,2024-12-09,Amit,Headphones,Electronics,1.0,999.5,Unknown,Unknown,UPI
100510,2024-01-28,John,Bottle,Home,1.0,199.99,Mumbai,Maharashtra,Unknown
100520,2024-12-01,John,Chair,Furniture,2.0,1500.0,Guwahati,Assam,Card
100528,2024-05-02,John,Chair,Furniture,1.0,1500.0,Unknown,Unknown,Card
100530,2024-01-22,Amit,Iphone,Electronics,3.0,999.5,Guwahati,Assam,NetBanking
100542,2024-01-09,Priya,Iphone,Electronics,2.0,199.99,Bengaluru,Karnataka,NetBanking
100551,2024-07-22,John,Desk,Furniture,3.0,1500.0,Unknown,Unknown,Card
100589,2024-10-03,Unknown,Desk,Furniture,2.0,1500.0,Bengaluru,Karnataka,Unknown
100597,2024-01-10,Unknown,Bottle,Home,2.0,49.0,Bengaluru,Karnataka,Unknown
100615,2025-03-03,Unknown,Laptop,Electronics,1.0,199.99,Unknown,Unknown,UPI
100636,2024-09-03,Priya,Headphones,Electronics,2.0,999.5,Unknown,Unknown,Card
100666,2024-06-14,Sara,Bottle,Home,1.0,49.0,Bengaluru,Karnataka,UPI
100668,2025-01-28,Priya,Iphone,Electronics,4.0,199.99,Unknown,Unknown,Card
100670,2025-05-06,Unknown,Desk,Furniture,1.0,999.5,Delhi,Delhi,Cash
100682,2024-10-13,Priya,Chair,Furniture,3.0,49.0,Mumbai,Maharashtra,Card
100692,2025-02-24,  Rahul  ,Desk,Furniture,2.0,199.99,Guwahati,Assam,NetBanking
100752,2024-01-19,Priya,Bottle,Home,2.0,999.5,Unknown,Unknown,Unknown
100755,2024-10-23,Unknown,Chair,Furniture,2.0,1500.0,Unknown,Unknown,Card
100760,2024-05-20,Sara,Headphones,Electronics,1.0,199.99,Guwahati,Assam,Cash
100771,2024-07-11,Sara,Laptop,Electronics,4.0,999.5,Unknown,Unknown,UPI
100786,2024-09-01,Sara,Desk,Furniture,1.0,1500.0,Unknown,Unknown,Cash
100796,2024-10-21,Sara,Iphone,Electronics,1.0,49.0,Mumbai,Maharashtra,Card
100801,2024-07-24,Unknown,Bottle,Home,3.0,199.99,Mumbai,Maharashtra,UPI
100818,2025-04-16,John,Desk,Furniture,4.0,49.0,Bengaluru,Karnataka,Card
100822,2024-03-05,Sara,Bottle,Home,2.0,49.0,Unknown,Unknown,UPI
100826,2024-03-23,John,Bottle,Home,3.0,49.0,Unknown,Unknown,Unknown
100838,2025-04-27,Priya,Desk,Furniture,2.0,1500.0,Bengaluru,Karnataka,UPI
100859,2024-05-03,Sara,Headphones,Electronics,4.0,999.5,Guwahati,Assam,NetBanking
100865,2025-03-07,Unknown,Bottle,Home,4.0,1500.0,Mumbai,Maharashtra,Unknown
100890,2024-07-08,Priya,Headphones,Electronics,4.0,1500.0,Guwahati,Assam,Unknown
100897,2024-04-02,John,Laptop,Electronics,2.0,49.0,Mumbai,Maharashtra,Unknown
100903,2024-04-01,Priya,Headphones,Electronics,4.0,49.0,Mumbai,Maharashtra,UPI
100914,2024-04-18,  Rahul  ,Headphones,Electronics,3.0,999.5,Guwahati,Assam,Cash
100930,2024-03-22,John,Laptop,Electronics,3.0,1500.0,Guwahati,Assam,UPI
100939,2024-08-14,  Rahul  ,Headphones,Electronics,3.0,199.99,Unknown,Unknown,Unknown
100954,2024-08-22,Unknown,Iphone,Electronics,4.0,1500.0,Delhi,Delhi,Unknown
100960,2025-03-02,John,Chair,Furniture,4.0,1500.0,Bengaluru,Karnataka,NetBanking
100967,2024-02-20,Priya,Desk,Furniture,1.0,199.99,Guwahati,Assam,UPI
100973,2025-03-09,Unknown,Desk,Furniture,4.0,199.99,Bengaluru,Karnataka,Unknown
101007,2024-04-24,Priya,Laptop,Electronics,1.0,1500.0,Delhi,Delhi,NetBanking
101010,2024-05-25,Amit,Desk,Furniture,2.0,999.5,Mumbai,Maharashtra,Card
101019,2024-08-19,Amit,Bottle,Home,2.0,999.5,Delhi,Delhi,NetBanking
101029,2024-08-01,  Rahul  ,Desk,Furniture,4.0,1500.0,Delhi,Delhi,UPI
101036,2024-04-15,Sara,Iphone,Electronics,4.0,49.0,Mumbai,Maharashtra,NetBanking
101049,2025-03-06,Priya,Bottle,Home,4.0,49.0,Delhi,Delhi,UPI
101059,2024-12-30,John,Chair,Furniture,4.0,199.99,Unknown,Unknown,Cash
101066,2024-05-07,Sara,Iphone,Electronics,1.0,1500.0,Unknown,Unknown,Cash
101069,2024-08-05,Sara,Desk,Furniture,2.0,999.5,Unknown,Unknown,Unknown
101079,2024-05-06,Priya,Headphones,Electronics,2.0,49.0,Unknown,Unknown,UPI
101090,2025-02-22,John,Desk,Furniture,3.0,49.0,Unknown,Unknown,NetBanking
101100,2024-03-04,John,Bottle,Home,4.0,1500.0,Unknown,Unknown,NetBanking
101152,2024-06-28,John,Desk,Furniture,1.0,199.99,Guwahati,Assam,NetBanking
101157,2024-12-07,Unknown,Chair,Furniture,1.0,999.5,Guwahati,Assam,Cash
101185,2024-05-17,Sara,Headphones,Electronics,2.0,49.0,Bengaluru,Karnataka,NetBanking
101189,2024-09-26,Unknown,Chair,Furniture,1.0,1500.0,Bengaluru,Karnataka,Unknown
101196,2024-02-26,Unknown,Bottle,Home,4.0,999.5,Mumbai,Maharashtra,Cash
101201,2024-05-22,Amit,Laptop,Electronics,4.0,1500.0,Unknown,Unknown,Card
101237,2024-05-09,  Rahul  ,Laptop,Electronics,4.0,49.0,Unknown,Unknown,NetBanking
101265,2024-01-06,Priya,Bottle,Home,2.0,49.0,Delhi,Delhi,UPI
101268,2025-01-07,John,Laptop,Electronics,2.0,199.99,Delhi,Delhi,UPI
101287,2024-03-28,Unknown,Bottle,Home,3.0,1500.0,Bengaluru,Karnataka,Cash
101330,2024-11-23,Priya,Bottle,Home,2.0,1500.0,Delhi,Delhi,UPI
101347,2024-05-26,John,Iphone,Electronics,4.0,1500.0,Bengaluru,Karnataka,Unknown
101353,2025-03-22,Priya,Desk,Furniture,3.0,199.99,Unknown,Unknown,Unknown
101376,2025-04-18,Sara,Desk,Furniture,4.0,1500.0,Bengaluru,Karnataka,Cash
101407,2024-05-22,Unknown,Desk,Furniture,2.0,1500.0,Mumbai,Maharashtra,Unknown
101418,2025-03-06,Unknown,Chair,Furniture,2.0,49.0,Unknown,Unknown,NetBanking
101422,2024-05-17,Unknown,Chair,Furniture,1.0,49.0,Delhi,Delhi,UPI
101428,2025-02-14,  Rahul  ,Chair,Furniture,2.0,49.0,Unknown,Unknown,Card
101446,2024-09-24,Unknown,Headphones,Electronics,2.0,49.0,Delhi,Delhi,Cash
101450,2024-06-28,Priya,Headphones,Electronics,2.0,199.99,Unknown,Unknown,Card
101474,2025-04-27,John,Bottle,Home,1.0,1500.0,Bengaluru,Karnataka,Card
101476,2024-05-19,John,Headphones,Electronics,2.0,999.5,Bengaluru,Karnataka,NetBanking
101478,2024-10-02,  Rahul  ,Laptop,Electronics,4.0,999.5,Unknown,Unknown,Cash
101480,2024-09-21,Priya,Iphone,Electronics,1.0,199.99,Guwahati,Assam,Cash
101488,2024-12-03,Priya,Chair,Furniture,4.0,199.99,Delhi,Delhi,Cash
101511,2024-12-18,Sara,Chair,Furniture,3.0,1500.0,Bengaluru,Karnataka,Unknown
101516,2024-09-29,  Rahul  ,Chair,Furniture,4.0,999.5,Unknown,Unknown,UPI
101540,2025-04-28,John,Headphones,Electronics,3.0,49.0,Unknown,Unknown,NetBanking
101559,2024-12-17,  Rahul  ,Laptop,Electronics,3.0,1500.0,Bengaluru,Karnataka,Card
101561,2024-03-21,Unknown,Iphone,Electronics,2.0,49.0,Unknown,Unknown,Card
101571,2024-07-30,Unknown,Iphone,Electronics,3.0,1500.0,Mumbai,Maharashtra,Unknown
101585,2024-06-04,Sara,Desk,Furniture,2.0,999.5,Unknown,Unknown,Card
101593,2025-03-09,Unknown,Bottle,Home,1.0,999.5,Guwahati,Assam,Unknown
101594,2024-02-01,Sara,Iphone,Electronics,4.0,199.99,Unknown,Unknown,Cash
101595,2024-03-30,Priya,Headphones,Electronics,4.0,999.5,Delhi,Delhi,Card
101606,2024-01-18,Sara,Iphone,Electronics,2.0,1500.0,Mumbai,Maharashtra,Unknown
101610,2024-01-14,Amit,Desk,Furniture,4.0,1500.0,Guwahati,Assam,UPI
101614,2025-04-29,John,Headphones,Electronics,2.0,1500.0,Unknown,Unknown,Card
101618,2024-09-03,  Rahul  ,Laptop,Electronics,2.0,999.5,Bengaluru,Karnataka,Card
101620,2025-01-13,Sara,Desk,Furniture,1.0,1500.0,Bengaluru,Karnataka,Cash
101633,2025-05-13,  Rahul  ,Desk,Furniture,3.0,49.0,Unknown,Unknown,Cash
101635,2024-11-11,  Rahul  ,Chair,Furniture,3.0,49.0,Mumbai,Maharashtra,UPI
101637,2025-05-06,John,Desk,Furniture,3.0,999.5,Bengaluru,Karnataka,Unknown
101649,2024-09-01,Unknown,Chair,Furniture,1.0,49.0,Unknown,Unknown,Cash
101685,2025-04-16,Amit,Headphones,Electronics,3.0,49.0,Delhi,Delhi,UPI
101697,2024-12-30,Unknown,Bottle,Home,2.0,999.5,Delhi,Delhi,Unknown
101701,2025-01-16,Unknown,Chair,Furniture,2.0,49.0,Unknown,Unknown,Card
101702,2025-03-20,Priya,Iphone,Electronics,4.0,999.5,Guwahati,Assam,Unknown
101704,2024-04-13,John,Laptop,Electronics,3.0,49.0,Mumbai,Maharashtra,UPI
101728,2025-01-21,Unknown,Laptop,Electronics,3.0,49.0,Unknown,Unknown,Cash
101740,2025-03-18,John,Desk,Furniture,3.0,1500.0,Unknown,Unknown,UPI
101751,2024-07-14,Priya,Desk,Furniture,4.0,1500.0,Delhi,Delhi,UPI
101756,2024-09-24,Amit,Laptop,Electronics,2.0,199.99,Delhi,Delhi,Cash
101760,2025-05-01,Amit,Chair,Furniture,2.0,999.5,Mumbai,Maharashtra,Cash
101768,2024-11-16,John,Desk,Furniture,1.0,1500.0,Bengaluru,Karnataka,Cash
101769,2024-04-20,Unknown,Iphone,Electronics,3.0,199.99,Mumbai,Maharashtra,NetBanking
101791,2025-03-03,Unknown,Iphone,Electronics,4.0,999.5,Unknown,Unknown,Unknown
101809,2024-01-13,Unknown,Chair,Furniture,2.0,199.99,Delhi,Delhi,Card
101824,2025-04-09,Unknown,Headphones,Electronics,3.0,49.0,Delhi,Delhi,Cash
101847,2024-03-27,John,Desk,Furniture,4.0,999.5,Guwahati,Assam,Unknown
101855,2025-03-09,Sara,Iphone,Electronics,4.0,999.5,Mumbai,Maharashtra,Cash
101856,2024-08-20,  Rahul  ,Headphones,Electronics,4.0,999.5,Guwahati,Assam,Card
101867,2025-04-17,John,Laptop,Electronics,2.0,49.0,Guwahati,Assam,UPI
101874,2024-02-03,Unknown,Headphones,Electronics,2.0,199.99,Guwahati,Assam,NetBanking
101886,2024-08-29,Unknown,Bottle,Home,1.0,199.99,Delhi,Delhi,Cash
101900,2024-01-22,Amit,Chair,Furniture,3.0,999.5,Bengaluru,Karnataka,Cash
101917,2024-07-17,  Rahul  ,Desk,Furniture,3.0,999.5,Mumbai,Maharashtra,UPI
101959,2024-04-19,Unknown,Chair,Furniture,2.0,1500.0,Delhi,Delhi,UPI
101967,2025-01-06,Unknown,Iphone,Electronics,1.0,199.99,Delhi,Delhi,Cash
101970,2025-02-20,Amit,Chair,Furniture,2.0,1500.0,Bengaluru,Karnataka,Unknown
101988,2024-09-18,Sara,Laptop,Electronics,2.0,49.0,Bengaluru,Karnataka,UPI
101994,2024-02-03,John,Chair,Furniture,2.0,1500.0,Delhi,Delhi,Cash
102004,2024-04-23,Unknown,Desk,Furniture,4.0,1500.0,Mumbai,Maharashtra,Unknown
102014,2024-10-27,Unknown,Chair,Furniture,3.0,199.99,Bengaluru,Karnataka,Card
102025,2024-04-18,Unknown,Bottle,Home,4.0,199.99,Delhi,Delhi,UPI
102027,2024-05-26,Unknown,Headphones,Electronics,1.0,49.0,Unknown,Unknown,NetBanking
102040,2025-03-01,  Rahul  ,Chair,Furniture,1.0,1500.0,Bengaluru,Karnataka,Cash
102047,2024-07-29,  Rahul  ,Iphone,Electronics,4.0,1500.0,Unknown,Unknown,Cash
102064,2024-06-22,Unknown,Headphones,Electronics,4.0,199.99,Guwahati,Assam,UPI
102084,2024-11-22,  Rahul  ,Desk,Furniture,3.0,999.5,Unknown,Unknown,Unknown
102102,2025-03-17,Unknown,Chair,Furniture,3.0,49.0,Bengaluru,Karnataka,Unknown
102105,2024-01-14,Amit,Laptop,Electronics,4.0,49.0,Unknown,Unknown,UPI
102106,2024-04-27,Sara,Laptop,Electronics,3.0,1500.0,Guwahati,Assam,UPI
102114,2024-09-07,Unknown,Laptop,Electronics,4.0,49.0,Delhi,Delhi,Cash
102119,2024-08-22,Unknown,Laptop,Electronics,2.0,199.99,Bengaluru,Karnataka,Card
102120,2024-06-15,Unknown,Headphones,Electronics,2.0,199.99,Unknown,Unknown,Unknown
102128,2024-02-27,  Rahul  ,Chair,Furniture,4.0,1500.0,Unknown,Unknown,Cash
102136,2024-06-04,John,Bottle,Home,1.0,199.99,Unknown,Unknown,Unknown
102151,2024-07-04,Priya,Iphone,Electronics,4.0,199.99,Mumbai,Maharashtra,Cash
102197,2024-10-27,John,Laptop,Electronics,2.0,199.99,Mumbai,Maharashtra,Unknown
102222,2024-02-10,Amit,Headphones,Electronics,1.0,199.99,Bengaluru,Karnataka,UPI
102227,2024-01-28,Sara,Laptop,Electronics,1.0,999.5,Unknown,Unknown,NetBanking
102229,2024-05-15,John,Headphones,Electronics,2.0,49.0,Unknown,Unknown,Unknown
102232,2025-04-28,  Rahul  ,Iphone,Electronics,1.0,999.5,Mumbai,Maharashtra,NetBanking
102251,2024-01-08,Sara,Iphone,Electronics,1.0,199.99,Mumbai,Maharashtra,UPI
102275,2025-03-08,Priya,Desk,Furniture,2.0,199.99,Unknown,Unknown,NetBanking
102277,2024-04-18,John,Chair,Furniture,4.0,999.5,Mumbai,Maharashtra,Card
102293,2025-02-13,Unknown,Iphone,Electronics,2.0,49.0,Guwahati,Assam,Cash
102303,2025-03-17,John,Laptop,Electronics,3.0,999.5,Mumbai,Maharashtra,Unknown
102307,2024-11-14,Amit,Laptop,Electronics,3.0,1500.0,Bengaluru,Karnataka,UPI
102318,2025-04-29,Amit,Headphones,Electronics,2.0,1500.0,Unknown,Unknown,Cash
102325,2024-12-21,John,Laptop,Electronics,4.0,199.99,Bengaluru,Karnataka,NetBanking
102336,2024-10-22,Amit,Bottle,Home,4.0,49.0,Mumbai,Maharashtra,UPI
102337,2024-05-21,Amit,Iphone,Electronics,2.0,199.99,Unknown,Unknown,NetBanking
102355,2025-05-01,Sara,Headphones,Electronics,2.0,49.0,Delhi,Delhi,Card
102369,2024-05-23,Sara,Desk,Furniture,3.0,1500.0,Delhi,Delhi,NetBanking
102375,2024-04-01,Amit,Laptop,Electronics,4.0,1500.0,Delhi,Delhi,NetBanking
102388,2024-03-08,Sara,Chair,Furniture,4.0,49.0,Guwahati,Assam,Card
102391,2024-07-12,Unknown,Iphone,Electronics,4.0,199.99,Guwahati,Assam,Cash
102435,2025-03-31,John,Headphones,Electronics,2.0,49.0,Mumbai,Maharashtra,Card
102442,2024-03-09,Unknown,Desk,Furniture,2.0,999.5,Delhi,Delhi,Card
102453,2024-08-28,Unknown,Iphone,Electronics,2.0,1500.0,Bengaluru,Karnataka,UPI
102460,2024-03-29,  Rahul  ,Bottle,Home,4.0,199.99,Mumbai,Maharashtra,NetBanking
102469,2025-02-18,John,Chair,Furniture,1.0,999.5,Unknown,Unknown,Cash
102487,2025-04-24,Amit,Bottle,Home,1.0,49.0,Mumbai,Maharashtra,Card
102502,2024-08-17,Unknown,Desk,Furniture,2.0,49.0,Mumbai,Maharashtra,Unknown
102510,2024-01-06,Amit,Headphones,Electronics,3.0,49.0,Guwahati,Assam,NetBanking
102563,2024-05-07,  Rahul  ,Iphone,Electronics,1.0,199.99,Unknown,Unknown,Cash
102573,2025-03-13,Priya,Chair,Furniture,4.0,199.99,Delhi,Delhi,NetBanking
102578,2024-08-04,Sara,Desk,Furniture,4.0,999.5,Bengaluru,Karnataka,UPI
102588,2024-10-06,  Rahul  ,Bottle,Home,1.0,999.5,Bengaluru,Karnataka,Card
102591,2024-10-16,Unknown,Bottle,Home,3.0,199.99,Unknown,Unknown,Card
102595,2024-11-26,John,Iphone,Electronics,3.0,1500.0,Mumbai,Maharashtra,Unknown
102604,2024-10-18,Priya,Bottle,Home,4.0,199.99,Mumbai,Maharashtra,UPI
102605,2024-06-05,  Rahul  ,Chair,Furniture,4.0,49.0,Mumbai,Maharashtra,Card
102620,2024-03-26,  Rahul  ,Bottle,Home,2.0,199.99,Mumbai,Maharashtra,Card
102621,2025-01-24,John,Laptop,Electronics,1.0,999.5,Guwahati,Assam,UPI
102631,2024-06-14,Amit,Bottle,Home,3.0,999.5,Mumbai,Maharashtra,NetBanking
102634,2024-09-16,Unknown,Iphone,Electronics,1.0,1500.0,Unknown,Unknown,Unknown
102637,2025-05-01,Sara,Bottle,Home,3.0,999.5,Bengaluru,Karnataka,UPI
102644,2024-12-01,Priya,Desk,Furniture,1.0,49.0,Unknown,Unknown,NetBanking
102653,2025-05-13,Unknown,Desk,Furniture,4.0,49.0,Unknown,Unknown,Cash
102661,2024-06-08,Sara,Laptop,Electronics,2.0,49.0,Mumbai,Maharashtra,Card
102669,2024-09-28,Priya,Iphone,Electronics,2.0,49.0,Guwahati,Assam,Card
102672,2024-03-07,  Rahul  ,Laptop,Electronics,4.0,999.5,Unknown,Unknown,Unknown
102681,2024-04-21,Amit,Chair,Furniture,4.0,199.99,Mumbai,Maharashtra,Unknown
102700,2025-03-16,Sara,Bottle,Home,4.0,199.99,Delhi,Delhi,Unknown
102709,2025-04-28,Amit,Iphone,Electronics,2.0,999.5,Unknown,Unknown,UPI
102712,2024-07-10,Unknown,Chair,Furniture,2.0,199.99,Unknown,Unknown,Unknown
102724,2025-05-15,Unknown,Iphone,Electronics,3.0,49.0,Unknown,Unknown,Unknown
102729,2024-01-04,Sara,Desk,Furniture,2.0,999.5,Delhi,Delhi,Card
102730,2024-02-28,Unknown,Desk,Furniture,3.0,199.99,Guwahati,Assam,UPI
102732,2024-07-20,Sara,Iphone,Electronics,3.0,999.5,Delhi,Delhi,Unknown
102735,2024-03-14,Unknown,Headphones,Electronics,1.0,199.99,Delhi,Delhi,UPI
102740,2024-08-17,Amit,Bottle,Home,4.0,199.99,Unknown,Unknown,Unknown
102742,2024-06-30,Sara,Iphone,Electronics,1.0,199.99,Unknown,Unknown,Cash
102752,2024-10-26,Priya,Desk,Furniture,2.0,1500.0,Bengaluru,Karnataka,Cash
102769,2024-08-04,John,Headphones,Electronics,4.0,199.99,Bengaluru,Karnataka,Card
102802,2024-11-06,Sara,Chair,Furniture,3.0,49.0,Mumbai,Maharashtra,Unknown
102824,2024-04-11,Unknown,Desk,Furniture,4.0,999.5,Bengaluru,Karnataka,NetBanking
102831,2024-09-25,John,Laptop,Electronics,2.0,49.0,Mumbai,Maharashtra,Cash
102832,2024-04-12,  Rahul  ,Headphones,Electronics,1.0,49.0,Delhi,Delhi,Card
102855,2024-07-06,Unknown,Desk,Furniture,4.0,1500.0,Unknown,Unknown,NetBanking
102866,2025-03-14,Amit,Iphone,Electronics,2.0,1500.0,Mumbai,Maharashtra,UPI
102869,2024-06-09,Unknown,Bottle,Home,2.0,199.99,Delhi,Delhi,UPI
102876,2024-07-20,Priya,Headphones,Electronics,3.0,199.99,Mumbai,Maharashtra,NetBanking
102878,2025-03-16,Unknown,Headphones,Electronics,1.0,199.99,Unknown,Unknown,Card
102879,2024-01-15,  Rahul  ,Laptop,Electronics,2.0,1500.0,Unknown,Unknown,Cash
102883,2024-11-18,Unknown,Desk,Furniture,3.0,49.0,Guwahati,Assam,Cash
102919,2024-10-27,John,Desk,Furniture,4.0,1500.0,Unknown,Unknown,Unknown
102925,2024-02-07,John,Iphone,Electronics,1.0,1500.0,Mumbai,Maharashtra,Card
102939,2024-03-14,Unknown,Headphones,Electronics,3.0,199.99,Bengaluru,Karnataka,Unknown
102953,2024-01-02,Unknown,Bottle,Home,2.0,999.5,Unknown,Unknown,Unknown
102988,2024-01-20,Unknown,Chair,Furniture,2.0,1500.0,Unknown,Unknown,Unknown
102989,2024-03-24,Unknown,Desk,Furniture,3.0,1500.0,Unknown,Unknown,NetBanking
102999,2025-02-23,Unknown,Bottle,Home,4.0,1500.0,Unknown,Unknown,NetBanking
103002,2024-12-23,  Rahul  ,Iphone,Electronics,2.0,1500.0,Delhi,Delhi,UPI
103005,2024-11-11,Amit,Chair,Furniture,3.0,199.99,Guwahati,Assam,Cash
103007,2024-09-07,Amit,Laptop,Electronics,4.0,999.5,Unknown,Unknown,Unknown
103018,2024-05-08,Amit,Headphones,Electronics,1.0,199.99,Guwahati,Assam,Card
103022,2024-12-27,Amit,Bottle,Home,3.0,999.5,Guwahati,Assam,UPI
103028,2024-07-12,Unknown,Iphone,Electronics,1.0,49.0,Delhi,Delhi,Unknown
103045,2024-10-02,Priya,Laptop,Electronics,4.0,1500.0,Mumbai,Maharashtra,Card
103056,2025-03-31,Unknown,Chair,Furniture,4.0,1500.0,Mumbai,Maharashtra,UPI
103073,2024-05-07,  Rahul  ,Laptop,Electronics,3.0,999.5,Unknown,Unknown,UPI
103086,2024-04-27,John,Laptop,Electronics,2.0,999.5,Unknown,Unknown,Unknown
103096,2024-09-18,Amit,Headphones,Electronics,1.0,1500.0,Delhi,Delhi,Card
103150,2024-04-14,Unknown,Bottle,Home,4.0,199.99,Mumbai,Maharashtra,UPI
103153,2024-07-21,  Rahul  ,Chair,Furniture,4.0,199.99,Unknown,Unknown,Card
103154,2024-02-04,Priya,Headphones,Electronics,1.0,199.99,Delhi,Delhi,UPI
103173,2024-07-05,Sara,Bottle,Home,3.0,999.5,Unknown,Unknown,Unknown
103176,2024-01-04,  Rahul  ,Headphones,Electronics,1.0,999.5,Delhi,Delhi,Card
103183,2024-01-25,Priya,Laptop,Electronics,2.0,199.99,Mumbai,Maharashtra,Card
103203,2025-02-25,Unknown,Laptop,Electronics,3.0,999.5,Guwahati,Assam,Card
103208,2024-10-05,Unknown,Desk,Furniture,1.0,49.0,Guwahati,Assam,Card
103257,2024-06-09,Unknown,Chair,Furniture,3.0,49.0,Guwahati,Assam,NetBanking
103267,2024-11-07,Sara,Bottle,Home,2.0,49.0,Mumbai,Maharashtra,Card
103275,2024-02-20,  Rahul  ,Iphone,Electronics,2.0,999.5,Unknown,Unknown,Cash
103278,2025-03-18,Unknown,Bottle,Home,1.0,49.0,Unknown,Unknown,UPI
103305,2024-05-22,  Rahul  ,Headphones,Electronics,1.0,199.99,Delhi,Delhi,Card
103309,2024-03-06,Amit,Laptop,Electronics,4.0,999.5,Unknown,Unknown,Card
103327,2025-02-23,  Rahul  ,Chair,Furniture,2.0,199.99,Bengaluru,Karnataka,UPI
103332,2024-01-17,Sara,Chair,Furniture,3.0,1500.0,Unknown,Unknown,Card
103334,2024-09-01,Sara,Chair,Furniture,4.0,199.99,Bengaluru,Karnataka,Cash
103335,2024-11-29,Unknown,Laptop,Electronics,3.0,999.5,Delhi,Delhi,Cash
103348,2024-11-30,  Rahul  ,Iphone,Electronics,2.0,49.0,Guwahati,Assam,Card
103377,2025-01-13,  Rahul  ,Headphones,Electronics,4.0,1500.0,Unknown,Unknown,Card
